0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.0, 0, 0.0, 0.0, 0.0, 0.0
0.25, 99, 0.05, 0.0, 0.0, 20.800000000000068
0.25, 98, 0.095, 0.0, 0.0, 25.700000000000138
0.25, 97, 0.145, 0.0, 0.0, 24.300000000000118
0.25, 96, 0.1442, 0.0, 0.0, 17.100000000000016
0.25, 95, 0.048, 0.0, 0.0, 16.300000000000004
0.25, 94, 0.073, 0.0, 0.0, 26.200000000000145
0.25, 93, 0.105, 0.0, 0.0, 20.800000000000068
0.25, 92, 0.134, 0.0, 0.0, 26.800000000000153
0.25, 91, 0.06, 0.0, 0.0, 17.50000000000002
0.25, 90, 0.147, 0.0, 0.0, 23.500000000000107
0.25, 89, 0.1477, 0.0, 0.0, 19.200000000000045
0.25, 88, 0.058, 0.0, 0.0, 27.600000000000165
0.25, 87, 0.081, 0.0, 0.0, 23.300000000000104
0.25, 86, 0.147, 0.0, 0.0, 23.400000000000105
0.25, 85, 0.102, 0.0, 0.0, 18.20000000000003
0.25, 84, 0.147, 0.0, 0.0, 17.50000000000002
0.25, 83, 0.143, 0.0, 0.0, 18.70000000000004
0.25, 82, 0.088, 0.0, 0.0, 24.300000000000118
0.25, 81, 0.078, 0.0, 0.0, 17.50000000000002
0.25, 80, 0.104, 0.0, 0.0, 15.9
0.25, 79, 0.058, 0.0, 0.0, 19.50000000000005
0.25, 78, 0.147, 0.0, 0.0, 19.200000000000045
0.25, 77, 0.14489999999999997, 0.0, 0.0, 19.40000000000005
0.25, 76, 0.137, 0.0, 0.0, 20.000000000000057
0.25, 75, 0.128, 0.0, 0.0, 17.700000000000024
0.25, 74, 0.147, 0.0, 0.0, 17.700000000000024
0.25, 73, 0.093, 0.0, 0.0, 25.600000000000136
0.25, 72, 0.147, 0.0, 0.0, 18.80000000000004
0.25, 71, 0.077, 0.0, 0.0, 21.100000000000072
0.25, 70, 0.066, 0.0, 0.0, 19.700000000000053
0.25, 69, 0.124, 0.0, 0.0, 18.10000000000003
0.25, 68, 0.13, 0.0, 0.0, 24.600000000000122
0.25, 67, 0.147, 0.0, 0.0, 20.800000000000068
0.25, 66, 0.147, 0.0, 0.0, 21.900000000000084
0.25, 65, 0.143, 0.0, 0.0, 21.900000000000084
0.25, 64, 0.1477, 0.0, 0.0, 19.200000000000045
0.25, 63, 0.09, 0.0, 0.0, 23.1000000000001
0.25, 62, 0.14629999999999999, 0.0, 0.0, 25.500000000000135
0.25, 61, 0.038, 0.0, 0.0, 25.700000000000138
0.25, 60, 0.1477, 0.0, 0.0, 26.100000000000144
0.25, 59, 0.1477, 0.0, 0.0, 23.600000000000108
0.25, 58, 0.085, 0.0, 0.0, 27.600000000000165
0.25, 57, 0.1477, 0.0, 0.0, 26.100000000000144
0.25, 56, 0.127, 0.0, 0.0, 25.000000000000128
0.25, 55, 0.083, 0.0, 0.0, 18.600000000000037
0.25, 54, 0.147, 0.0, 0.0, 27.20000000000016
0.25, 53, 0.037, 0.0, 0.0, 25.20000000000013
0.25, 52, 0.14279999999999998, 0.0, 0.0, 26.200000000000145
0.25, 51, 0.1477, 0.0, 0.0, 17.700000000000024
0.25, 50, 0.14489999999999997, 0.0, 0.0, 21.100000000000072
0.25, 49, 0.133, 0.0, 0.0, 27.100000000000158
0.25, 48, 0.14489999999999997, 0.0, 0.0, 19.800000000000054
0.25, 47, 0.078, 0.0, 0.0, 23.500000000000107
0.25, 46, 0.14489999999999997, 0.0, 0.0, 20.400000000000063
0.25, 45, 0.1477, 0.0, 0.0, 20.600000000000065
0.25, 44, 0.14629999999999999, 0.0, 0.0, 23.500000000000107
0.25, 43, 0.1477, 0.0, 0.0, 20.10000000000006
0.25, 42, 0.1477, 0.0, 0.0, 23.1000000000001
0.25, 41, 0.14629999999999999, 0.0, 0.0, 17.700000000000024
0.25, 40, 0.088, 0.0, 0.0, 21.800000000000082
0.25, 39, 0.121, 0.0, 0.0, 17.000000000000014
0.25, 38, 0.103, 0.0, 0.0, 25.500000000000135
0.25, 37, 0.06580000000000003, 0.0, 0.0, 20.000000000000057
0.25, 36, 0.1, 0.0, 0.0, 25.300000000000132
0.25, 35, 0.14629999999999999, 0.0, 0.0, 27.800000000000168
0.25, 34, 0.128, 0.0, 0.0, 25.500000000000135
0.25, 33, 0.1372, 0.0, 0.0, 17.000000000000014
0.25, 32, 0.1407, 0.0, 0.0, 20.10000000000006
0.25, 31, 0.101, 0.0, 0.0, 18.90000000000004
0.25, 30, 0.068, 0.0, 0.0, 20.400000000000063
0.25, 29, 0.147, 0.0, 0.0, 25.300000000000132
0.25, 28, 0.139, 0.0, 0.0, 27.600000000000165
0.25, 27, 0.14629999999999999, 0.0, 0.0, 25.000000000000128
0.25, 26, 0.132, 0.0, 0.0, 23.500000000000107
0.25, 25, 0.08, 0.0, 0.0, 18.600000000000037
0.25, 24, 0.1414, 0.0, 0.0, 25.600000000000136
0.25, 23, 0.1407, 0.0, 0.0, 18.80000000000004
0.25, 22, 0.1477, 0.0, 0.0, 27.000000000000156
0.25, 21, 0.1414, 0.0, 0.0, 22.000000000000085
0.25, 20, 0.084, 0.0, 0.0, 25.20000000000013
0.25, 19, 0.112, 0.0, 0.0, 27.600000000000165
0.25, 18, 0.141, 0.0, 0.0, 19.800000000000054
0.25, 17, 0.108, 0.0, 0.0, 16.500000000000007
0.25, 16, 0.113, 0.0, 0.0, 26.900000000000155
0.25, 15, 0.145, 0.0, 0.0, 15.9
0.25, 14, 0.102, 0.0, 0.0, 19.60000000000005
0.25, 13, 0.14629999999999999, 0.0, 0.0, 20.20000000000006
0.25, 12, 0.039, 0.0, 0.0, 20.500000000000064
0.25, 11, 0.14559999999999998, 0.0, 0.0, 18.400000000000034
0.25, 10, 0.072, 0.0, 0.0, 25.500000000000135
0.25, 9, 0.072, 0.0, 0.0, 17.900000000000027
0.25, 8, 0.1477, 0.0, 0.0, 20.90000000000007
0.25, 7, 0.061, 0.0, 0.0, 23.70000000000011
0.25, 6, 0.1477, 0.0, 0.0, 22.600000000000094
0.25, 5, 0.147, 0.0, 0.0, 17.700000000000024
0.25, 4, 0.14629999999999999, 0.0, 0.0, 23.900000000000112
0.25, 3, 0.133, 0.0, 0.0, 15.9
0.25, 2, 0.105, 0.0, 0.0, 16.0
0.25, 1, 0.061800000000000015, 0.0, 0.0, 20.30000000000006
0.25, 0, 0.081, 0.0, 0.0, 20.000000000000057
0.5, 99, 0.05, 0.0, 0.0, 26.800000000000153
0.5, 98, 0.095, 0.0, 0.0, 25.000000000000128
0.5, 97, 0.145, 0.0, 0.0, 25.500000000000135
0.5, 96, 0.1442, 0.0, 0.0, 20.500000000000064
0.5, 95, 0.048, 0.0, 0.0, 25.80000000000014
0.5, 94, 0.073, 0.0, 0.0, 23.500000000000107
0.5, 93, 0.105, 0.0, 0.0, 22.500000000000092
0.5, 92, 0.134, 0.0, 0.0, 24.300000000000118
0.5, 91, 0.06, 0.0, 0.0, 24.100000000000115
0.5, 90, 0.147, 0.0, 0.0, 21.300000000000075
0.5, 89, 0.1477, 0.0, 0.0, 25.400000000000134
0.5, 88, 0.058, 0.0, 0.0, 19.60000000000005
0.5, 87, 0.081, 0.0, 0.0, 17.100000000000016
0.5, 86, 0.147, 0.0, 0.0, 16.900000000000013
0.5, 85, 0.102, 0.0, 0.0, 26.900000000000155
0.5, 84, 0.147, 0.0, 0.0, 21.200000000000074
0.5, 83, 0.143, 0.0, 0.0, 22.600000000000094
0.5, 82, 0.088, 0.0, 0.0, 20.30000000000006
0.5, 81, 0.078, 0.0, 0.0, 26.100000000000144
0.5, 80, 0.104, 0.0, 0.0, 17.30000000000002
0.5, 79, 0.058, 0.0, 0.0, 18.400000000000034
0.5, 78, 0.147, 0.0, 0.0, 21.500000000000078
0.5, 77, 0.14489999999999997, 0.0, 0.0, 20.700000000000067
0.5, 76, 0.137, 0.0, 0.0, 27.100000000000158
0.5, 75, 0.128, 0.0, 0.0, 20.700000000000067
0.5, 74, 0.147, 0.0, 0.0, 16.1
0.5, 73, 0.093, 0.0, 0.0, 23.80000000000011
0.5, 72, 0.147, 0.0, 0.0, 24.900000000000126
0.5, 71, 0.077, 0.0, 0.0, 18.500000000000036
0.5, 70, 0.066, 0.0, 0.0, 21.200000000000074
0.5, 69, 0.124, 0.0, 0.0, 27.000000000000156
0.5, 68, 0.13, 0.0, 0.0, 26.50000000000015
0.5, 67, 0.147, 0.0, 0.0, 18.90000000000004
0.5, 66, 0.147, 0.0, 0.0, 23.0000000000001
0.5, 65, 0.143, 0.0, 0.0, 26.200000000000145
0.5, 64, 0.1477, 0.0, 0.0, 23.200000000000102
0.5, 63, 0.09, 0.0, 0.0, 24.300000000000118
