99, 3.0172222222222222, 19.60000000000004, 0.132
99, 3.5172222222222222, 19.400000000000038, 0.115
99, 3.7672222222222222, 19.100000000000033, 0.115
99, 4.267222222222222, 19.200000000000035, 0.1435
99, 4.517222222222222, 19.000000000000032, 0.1435
99, 5.017222222222222, 18.700000000000028, 0.1435
99, 5.517222222222222, 19.60000000000004, 0.1435
99, 5.767222222222222, 18.20000000000002, 0.1435
99, 6.267222222222222, 19.300000000000036, 0.072
99, 6.517222222222222, 21.80000000000007, 0.072
99, 6.767222222222222, 21.00000000000006, 0.072
99, 7.267222222222222, 18.000000000000018, 0.12
99, 7.517222222222222, 19.200000000000035, 0.12
99, 8.767222222222223, 19.400000000000038, 0.129
99, 9.017222222222223, 20.700000000000056, 0.129
99, 9.267222222222223, 24.900000000000116, 0.085
99, 9.517222222222223, 22.900000000000087, 0.085
99, 9.767222222222223, 18.80000000000003, 0.085
99, 10.017222222222223, 19.000000000000032, 0.085
99, 10.767222222222223, 20.100000000000048, 0.15739931733400014
99, 11.267222222222223, 18.700000000000028, 0.13122283999999998
99, 11.767222222222223, 19.60000000000004, 0.13122283999999998
99, 12.517222222222223, 18.400000000000023, 0.10508598799999998
99, 13.017222222222223, 21.00000000000006, 0.10508598799999998
99, 13.517222222222223, 18.90000000000003, 0.10508598799999998
99, 14.017222222222223, 26.100000000000133, 0.10508598799999998
99, 16.017222222222223, 21.70000000000007, 0.10508598799999998
99, 16.517222222222223, 24.40000000000011, 0.10508598799999998
99, 30.017222222222223, 19.50000000000004, 0.10867493744197007
99, 30.517222222222223, 19.700000000000042, 0.10867493744197007
99, 32.01722222222222, 20.90000000000006, 0.10867493744197007
99, 32.51722222222222, 17.800000000000015, 0.10867493744197007
99, 32.76722222222222, 20.600000000000055, 0.10867493744197007
99, 33.01722222222222, 23.20000000000009, 0.10867493744197007
99, 33.26722222222222, 18.000000000000018, 0.10867493744197007
99, 33.51722222222222, 19.50000000000004, 0.10867493744197007
99, 33.76722222222222, 19.200000000000035, 0.10867493744197007
84
98, 32.01722222222222, 20.90000000000006, 0.11442284
98, 32.51722222222222, 17.800000000000015, 0.11442284
98, 33.26722222222222, 18.000000000000018, 0.11442284
98, 33.76722222222222, 19.200000000000035, 0.11442284
00000000000066, 0.15781036737317913
96, 32.51722222222222, 17.800000000000015, 0.1280436301488986
96, 33.26722222222222, 18.000000000000018, 0.11238402018592726
96, 33.51722222222222, 19.50000000000004, 0.11238402018592726
96, 33.76722222222222, 19.200000000000035, 0.11238402018592726
00000055, 0.09412284
91, 33.26722222222222, 18.000000000000018, 0.09412284
91, 33.51722222222222, 19.50000000000004, 0.09412284
91, 33.76722222222222, 19.200000000000035, 0.09412284
00035, 0.13542284
